emotion	explanation	target_group	event	English Word	AffectCategory
sadness	I felt sadness when I started to stammer during a lecture. I was very nervous and didn't know what to do. I was very angry and wanted to get angry. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when I started to stammer during a lecture.	sadness	trust
doubt	I would feel doubt when I went through this event. I would feel doubt when I went through this event because I was absent-mindedly approaching a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	Black man	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	doubt	fear
doubt	I would feel doubt when I went through this event. I would feel doubt when I went through this event because I was absent-mindedly approaching a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	Black man	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	doubt	sadness
doubt	I would feel doubt when I went through this event. I would feel doubt when I went through this event because I was absent-mindedly approaching a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	Black man	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	doubt	trust
loneliness	I would feel loneliness when I cannot see my children for a long time.	Black man	I feel ... when I can not see my children for a long time.	loneliness	fear
loneliness	I would feel loneliness when I cannot see my children for a long time.	Black man	I feel ... when I can not see my children for a long time.	loneliness	sadness
fear	I would feel fear when I opened our biowaste bin and crawled hundreds of maggots towards me.	Black man	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	fear	anger
fear	I would feel fear when I opened our biowaste bin and crawled hundreds of maggots towards me.	Black man	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	fear	fear
frustration	I felt frustrated because I had forgotten the weekly parking ban and got a nod.	Black man	I felt ... because I had forgotten the weekly parking ban and got a nod.	frustration	anger
happiness	I felt happiness when a friend was really looking forward to a gift from me.	Black man	I felt ... when a friend was really looking forward to a gift from me.	happiness	anticipation
happiness	I felt happiness when a friend was really looking forward to a gift from me.	Black man	I felt ... when a friend was really looking forward to a gift from me.	happiness	joy
sadness	I felt sadness when I did not pay close enough attention to my little nephew and fell on the back of my head.	Black man	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	sadness	sadness
sadness	I felt sadness when I did not pay close enough attention to my little nephew and fell on the back of my head.	Black man	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	sadness	trust
disgust	I would feel disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	anger
disgust	I would feel disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	disgust
disgust	I would feel disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	fear
disgust	I would feel disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	sadness
love	I felt love when my sons were born.	Black man	I felt ... when my sons were born.	love	joy
sadness	I would feel sadness when I learned that a friend is moving to another country.	Black man	I felt ... when I learned that a friend is moving to another country.	sadness	sadness
sadness	I would feel sadness when I learned that a friend is moving to another country.	Black man	I felt ... when I learned that a friend is moving to another country.	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... because they lied to me	anger	anger
fear	I would feel fear when there was a strong thunderstorm and I was still very small.	Black man	I felt ... when there was a strong thunderstorm and I was still very small.	fear	anger
fear	I would feel fear when there was a strong thunderstorm and I was still very small.	Black man	I felt ... when there was a strong thunderstorm and I was still very small.	fear	fear
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I spotted myself in the restaurant with sauce	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when a stupid man purposely ran over a cat.	anger	anger
sadness	I feel sad when my grandpa has died.	Black man	I feel ... that my grandpa has died.	sadness	sadness
sadness	I feel sad when my grandpa has died.	Black man	I feel ... that my grandpa has died.	sadness	trust
fear	I would feel fear when I went alone in the dark to our neighbor's place at night. I would feel a sense of dread and fear. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of a			fear	anger
fear	I would feel fear when I went alone in the dark to our neighbor's place at night. I would feel a sense of dread and fear. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of anxiety and a sense of being afraid. I would feel a sense of a			fear	fear
pride	I would feel pride when I got a commitment for a new job. I am proud of myself and my abilities. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a good person and I am a good person. I am a			pride	joy
distress	I felt a sense of dread and fear when the elevator got stuck. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when the elevator got stuck	distress	anger
distress	I felt a sense of dread and fear when the elevator got stuck. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when the elevator got stuck	distress	disgust
distress	I felt a sense of dread and fear when the elevator got stuck. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when the elevator got stuck	distress	fear
distress	I felt a sense of dread and fear when the elevator got stuck. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when the elevator got stuck	distress	sadness
distress	I felt a sense of dread and fear when the elevator got stuck. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when the elevator got stuck	distress	surprise
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I annoyed an important customer.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	anger	anger
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	anticipation
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	joy
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	surprise
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	trust
sadness	I felt sad as the day of departure approached. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was			sadness	sadness
sadness	I felt sad as the day of departure approached. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was			sadness	trust
love	I would feel love when I became a father again. I would feel love when I became a father again.	Black man	I felt ... when I became a father again.	love	joy
sadness	I felt sadness when I had to connect my father's open leg. I would feel sadness when I had to do something that was very difficult.	Black man	I felt ... when I had to connect my father's open leg	sadness	sadness
sadness	I felt sadness when I had to connect my father's open leg. I would feel sadness when I had to do something that was very difficult.	Black man	I felt ... when I had to connect my father's open leg	sadness	trust
joy	I felt joy when I found out that my favorite band was playing in my city.	Black man	I felt ... when I found out that my favorite band was playing in my city	joy	joy
sadness	I felt sadness when my son nearly got hit while crossing the crosswalk.	Black man	I felt ... when my son nearly got hit while crossing the crosswalk.	sadness	sadness
sadness	I felt sadness when my son nearly got hit while crossing the crosswalk.	Black man	I felt ... when my son nearly got hit while crossing the crosswalk.	sadness	trust
disgust	I feel disgust when the people of Europe are drifting in a wrong, national direction. I would feel disgust when I had a serious argument with a dear person.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	anger
disgust	I feel disgust when the people of Europe are drifting in a wrong, national direction. I would feel disgust when I had a serious argument with a dear person.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	disgust
disgust	I feel disgust when the people of Europe are drifting in a wrong, national direction. I would feel disgust when I had a serious argument with a dear person.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	fear
disgust	I feel disgust when the people of Europe are drifting in a wrong, national direction. I would feel disgust when I had a serious argument with a dear person.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	sadness
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I saw someone in the parking lot had hit my car and disappeared.	anger	anger
pride	I felt pride when my football club rose to a higher class. I was very proud of my team and they made it to the next level.	Black man	I felt ... when my football club rose to a higher class.	pride	joy
sadness	I felt sad when I had to watch helplessly without being able to do anything about it.	Black man	I felt ... when I had to watch helplessly without being able to do anything about it	sadness	sadness
sadness	I felt sad when I had to watch helplessly without being able to do anything about it.	Black man	I felt ... when I had to watch helplessly without being able to do anything about it	sadness	trust
love	I would feel love when I first became a dad. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was a father and a mother. I would feel love when I was			love	joy
sadness	I felt sadness when my niece died fatally. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my niece died fatally.	sadness	sadness
sadness	I felt sadness when my niece died fatally. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my niece died fatally.	sadness	trust
joy	I felt joy when I won a lottery in the lottery a few years ago.	Black man	I felt ... when I won a lottery in the lottery a few years ago.	joy	joy
frustration	I felt frustrated because yesterday I had to fix something on the car and I could not get any further.	Black man	I felt ... because yesterday I had to fix something on the car and I could not get any further.	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... because I simply did not help a colleague I was quarreling with.	anger	anger
sadness	I would feel sadness when I sweated. I would feel sadness when I sweated because I was tired and wanted to get some rest.	Black man	I felt ... when I sweated	sadness	sadness
sadness	I would feel sadness when I sweated. I would feel sadness when I sweated because I was tired and wanted to get some rest.	Black man	I felt ... when I sweated	sadness	trust
sadness	I felt sadness when I learned that my son had to go to the hospital by ambulance.	Black man	I felt ... when I learned that my son had to go to the hospital by ambulance.	sadness	sadness
sadness	I felt sadness when I learned that my son had to go to the hospital by ambulance.	Black man	I felt ... when I learned that my son had to go to the hospital by ambulance.	sadness	trust
frustration	I would feel frustration when I did not follow the diet plan again. I would feel frustration when I did not follow the diet plan again.	Black man	I felt ... when I did not follow the diet plan again	frustration	anger
fear	I would feel fear when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	Black man	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	anger
fear	I would feel fear when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	Black man	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	fear
sadness	I felt sad when my son asked me on the tram when he would have such a big spazi like me.	Black man	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	sadness	sadness
sadness	I felt sad when my son asked me on the tram when he would have such a big spazi like me.	Black man	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	sadness	trust
joy	I felt joy when I won the game of chance.	Black man	I felt ... when I won the game of chance.	joy	joy
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when people saw how aggressive and drunk some people are in public transport.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I did not give money to a beggar.	anger	anger
love	I felt love when my son was born. I would feel love when I had a serious argument with a dear person.	Black man	I felt ... when my son was born.	love	joy
fear	I would feel fear when I saw a report about spiders on the internet. I am afraid of spiders and I don't want to be around them.	Black man	I felt ... when I saw a report about spiders on the internet	fear	anger
fear	I would feel fear when I saw a report about spiders on the internet. I am afraid of spiders and I don't want to be around them.	Black man	I felt ... when I saw a report about spiders on the internet	fear	fear
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel			distress	anger
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel			distress	disgust
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel			distress	fear
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel			distress	sadness
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel			distress	surprise
sadness	I felt sadness when I had an operation in front of me. I was very scared and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do			sadness	sadness
sadness	I felt sadness when I had an operation in front of me. I was very scared and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very angry and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do. I was very sad and I didn't know what to do			sadness	trust
sadness	I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel s			sadness	sadness
sadness	I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel s			sadness	trust
disgust	I would feel disgust when I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	anger
disgust	I would feel disgust when I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	disgust
disgust	I would feel disgust when I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	fear
disgust	I would feel disgust when I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	sadness
loneliness	I would feel loneliness when my children have not visited me for a long time.	Black man	I felt ... because my children have not visited me for a long time.	loneliness	fear
loneliness	I would feel loneliness when my children have not visited me for a long time.	Black man	I felt ... because my children have not visited me for a long time.	loneliness	sadness
sadness	I felt sadness when the closet overturned. I was very sad and angry at the same time. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when the closet overturned	sadness	sadness
sadness	I felt sadness when the closet overturned. I was very sad and angry at the same time. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when the closet overturned	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when a bad accident happened on the highway right in front of me.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I saw people eating worms	anger	anger
