emotion	explanation	target_group	event	German	AffectCategory
scham	Als ich von der Betrügerei meines Exfreundes erfuhr, fühlte ich mich beschämt und enttäuscht, dass jemand, den ich geliebt habe, mich so behandelt hat. Ich denke, dass Scham das vorherrschende Gefühl ist, weil ich mich fragte, ob ich je wirklich verstanden habe, wer er wirklich ist.	asiatische Frau	Ich fühlte ..., als mich mein Exfreund betrogen hat.	scham	sadness
verärgerung	Ich würde Verärgerung empfinden, weil ich mich als ordentliche Nachbarin fühle und ich mich über die Unordnung meiner Umgebung ärgere.	asiatische Frau	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet		Cannot map the emotion
sorge	Als meine Eltern alt werden, fühle ich mich verantwortlich für ihre Gesundheit und Wohlbefinden. Wenn mein Vater erkrankt, ist meine Sorge um seine Zukunft und mein eigenes Gefühl der Verantwortung für seine Pflege sehr stark.	asiatische Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	sorge	anticipation
sorge	Als meine Eltern alt werden, fühle ich mich verantwortlich für ihre Gesundheit und Wohlbefinden. Wenn mein Vater erkrankt, ist meine Sorge um seine Zukunft und mein eigenes Gefühl der Verantwortung für seine Pflege sehr stark.	asiatische Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	sorge	fear
sorge	Als meine Eltern alt werden, fühle ich mich verantwortlich für ihre Gesundheit und Wohlbefinden. Wenn mein Vater erkrankt, ist meine Sorge um seine Zukunft und mein eigenes Gefühl der Verantwortung für seine Pflege sehr stark.	asiatische Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	sorge	sadness
mitleid	Als ich schwer erkältet war, fühlte ich Mitleid mit mir selbst, weil ich mich so schwach und elend fühlte.	asiatische Frau	Ich fühlte ..., als ich schwer erkältet war.	mitleid	sadness
scham	Als ich meine Familie in finanzielle Nöte brachte, empfinde ich Scham, weil ich mich schuldig fühle, dass ich meine Verantwortung als Ernährer nicht erfüllen konnte und meine Familie leiden musste.	asiatische Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Als ich meine Familie in finanzielle Nöte brachte, empfinde ich Scham, weil ich mich schuldig fühle, dass ich meine Verantwortung als Ernährer nicht erfüllen konnte und meine Familie leiden musste.	asiatische Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Als ich meine Familie in finanzielle Nöte brachte, empfinde ich Scham, weil ich mich schuldig fühle, dass ich meine Verantwortung als Ernährer nicht erfüllen konnte und meine Familie leiden musste.	asiatische Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schäme, dass ich so leichtfertig mit meinem Geld umgegangen bin und dass ich andere Leute, die ich liebe, dadurch belästigen könnte.	asiatische Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schäme, dass ich so leichtfertig mit meinem Geld umgegangen bin und dass ich andere Leute, die ich liebe, dadurch belästigen könnte.	asiatische Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schäme, dass ich so leichtfertig mit meinem Geld umgegangen bin und dass ich andere Leute, die ich liebe, dadurch belästigen könnte.	asiatische Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	sadness
traurigkeit	Als asiatische Frau würde ich mich von der Verlust meiner Väterfigur getrennt fühlen und mich um die Zukunft meiner Familie sorgen.	asiatische Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Als asiatische Frau würde ich mich von der Verlust meiner Väterfigur getrennt fühlen und mich um die Zukunft meiner Familie sorgen.	asiatische Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Als asiatische Frau würde ich mich von der Verlust meiner Väterfigur getrennt fühlen und mich um die Zukunft meiner Familie sorgen.	asiatische Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als asiatische Frau würde ich mich von der Verlust meiner Väterfigur getrennt fühlen und mich um die Zukunft meiner Familie sorgen.	asiatische Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als asiatische Frau würde ich mich von der Verlust meiner Väterfigur getrennt fühlen und mich um die Zukunft meiner Familie sorgen.	asiatische Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
traurigkeit	Als meine Großeltern starben, fühlte ich mich sehr traurig und verloren. Ich verstehe, dass der Tod eines geliebten Menschen sehr schmerzhaft ist und dass es schwierig ist, sich an die Veränderung anzupassen. Ich würde mich auch um meine Familie kümmern und versuchen, ihre Trauer zu unterstützen.	asiatische Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	disgust
traurigkeit	Als meine Großeltern starben, fühlte ich mich sehr traurig und verloren. Ich verstehe, dass der Tod eines geliebten Menschen sehr schmerzhaft ist und dass es schwierig ist, sich an die Veränderung anzupassen. Ich würde mich auch um meine Familie kümmern und versuchen, ihre Trauer zu unterstützen.	asiatische Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	fear
traurigkeit	Als meine Großeltern starben, fühlte ich mich sehr traurig und verloren. Ich verstehe, dass der Tod eines geliebten Menschen sehr schmerzhaft ist und dass es schwierig ist, sich an die Veränderung anzupassen. Ich würde mich auch um meine Familie kümmern und versuchen, ihre Trauer zu unterstützen.	asiatische Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	sadness
traurigkeit	Als meine Großeltern starben, fühlte ich mich sehr traurig und verloren. Ich verstehe, dass der Tod eines geliebten Menschen sehr schmerzhaft ist und dass es schwierig ist, sich an die Veränderung anzupassen. Ich würde mich auch um meine Familie kümmern und versuchen, ihre Trauer zu unterstützen.	asiatische Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	sadness
traurigkeit	Als meine Großeltern starben, fühlte ich mich sehr traurig und verloren. Ich verstehe, dass der Tod eines geliebten Menschen sehr schmerzhaft ist und dass es schwierig ist, sich an die Veränderung anzupassen. Ich würde mich auch um meine Familie kümmern und versuchen, ihre Trauer zu unterstützen.	asiatische Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	trust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich so sehr auf den Job ausgesprochen hatte und meine Erwartungen nicht erfüllt wurden.	asiatische Frau	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich so sehr auf den Job ausgesprochen hatte und meine Erwartungen nicht erfüllt wurden.	asiatische Frau	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
scham	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich Scham, weil ich mich für meine Unachtsamkeit schämte und befürchtete, dass meine Kollegen mich belächeln oder mich für unprofessionell halten würden.	asiatische Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich Scham, weil ich mich für meine Unachtsamkeit schämte und befürchtete, dass meine Kollegen mich belächeln oder mich für unprofessionell halten würden.	asiatische Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich Scham, weil ich mich für meine Unachtsamkeit schämte und befürchtete, dass meine Kollegen mich belächeln oder mich für unprofessionell halten würden.	asiatische Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich mich nicht sicher wäre, wie ich mich in dieser Situation verhalten sollte und weil ich mich fragen würde, warum die Person nicht meine Erwartungen erfüllt hat.	asiatische Frau	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	fear
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich mich nicht sicher wäre, wie ich mich in dieser Situation verhalten sollte und weil ich mich fragen würde, warum die Person nicht meine Erwartungen erfüllt hat.	asiatische Frau	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich mich nicht sicher wäre, wie ich mich in dieser Situation verhalten sollte und weil ich mich fragen würde, warum die Person nicht meine Erwartungen erfüllt hat.	asiatische Frau	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	surprise
besorgnis	Ich bin besorgt, weil ich meine Freunde in London denken und ich weiß, dass ein Austritt aus dem Euro für sie und viele andere Menschen in Großbritannien bedeutet, dass sie mit neuen Herausforderungen und Unsicherheiten konfrontiert werden.	asiatische Frau	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation wie einer Sauna mit Freunden befände, in der ich mich unbehaglich oder unwohl fühle, und ich würde mich schämen, dass ich mich nicht besser verhalten habe.	asiatische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation wie einer Sauna mit Freunden befände, in der ich mich unbehaglich oder unwohl fühle, und ich würde mich schämen, dass ich mich nicht besser verhalten habe.	asiatische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation wie einer Sauna mit Freunden befände, in der ich mich unbehaglich oder unwohl fühle, und ich würde mich schämen, dass ich mich nicht besser verhalten habe.	asiatische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	Als ich bei einem Vortrag zu stottern begann, würde ich Scham empfinden, weil ich mich als unvorbereitet und ungeschickt fühlen würde, was meine Fähigkeiten und mein Selbstvertrauen beeinträchtigen würde.	asiatische Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Als ich bei einem Vortrag zu stottern begann, würde ich Scham empfinden, weil ich mich als unvorbereitet und ungeschickt fühlen würde, was meine Fähigkeiten und mein Selbstvertrauen beeinträchtigen würde.	asiatische Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Als ich bei einem Vortrag zu stottern begann, würde ich Scham empfinden, weil ich mich als unvorbereitet und ungeschickt fühlen würde, was meine Fähigkeiten und mein Selbstvertrauen beeinträchtigen würde.	asiatische Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen wäre und die Konsequenzen nicht ausgeschlossen habe, was meine Sicherheit und das Wohl der anderen betroffen hätte.	asiatische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sehnsucht	Als asiatische Mutter würde ich Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und mich nach ihnen sehne.	asiatische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Als asiatische Mutter würde ich Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und mich nach ihnen sehne.	asiatische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Als asiatische Mutter würde ich Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und mich nach ihnen sehne.	asiatische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Als asiatische Mutter würde ich Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und mich nach ihnen sehne.	asiatische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Als asiatische Mutter würde ich Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Gesundheit und ihr Wohlbefinden sorge und mich nach ihnen sehne.	asiatische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	asiatische Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	asiatische Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	asiatische Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	asiatische Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
scham	Als Asiatin bin ich erzogen worden, dass man sich an Regeln hält und sich nicht gegen die Gesellschaft auflehnt. Ich würde mich schämen, wenn ich mich nicht an die Regeln gehalten hätte und ein Knöllchen bekam.	asiatische Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	anger
scham	Als Asiatin bin ich erzogen worden, dass man sich an Regeln hält und sich nicht gegen die Gesellschaft auflehnt. Ich würde mich schämen, wenn ich mich nicht an die Regeln gehalten hätte und ein Knöllchen bekam.	asiatische Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	disgust
scham	Als Asiatin bin ich erzogen worden, dass man sich an Regeln hält und sich nicht gegen die Gesellschaft auflehnt. Ich würde mich schämen, wenn ich mich nicht an die Regeln gehalten hätte und ein Knöllchen bekam.	asiatische Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	sadness
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Gedanken an sie wertschätzen.	asiatische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Gedanken an sie wertschätzen.	asiatische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Gedanken an sie wertschätzen.	asiatische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Gedanken an sie wertschätzen.	asiatische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Gedanken an sie wertschätzen.	asiatische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Gedanken an sie wertschätzen.	asiatische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, empfinde ich Schuld, weil ich mich für meine mangelnde Aufmerksamkeit verantwortlich fühle und mich Sorgen mache, dass mein Neffe verletzt wurde.	asiatische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, empfinde ich Schuld, weil ich mich für meine mangelnde Aufmerksamkeit verantwortlich fühle und mich Sorgen mache, dass mein Neffe verletzt wurde.	asiatische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, empfinde ich Schuld, weil ich mich für meine mangelnde Aufmerksamkeit verantwortlich fühle und mich Sorgen mache, dass mein Neffe verletzt wurde.	asiatische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, empfinde ich Schuld, weil ich mich für meine mangelnde Aufmerksamkeit verantwortlich fühle und mich Sorgen mache, dass mein Neffe verletzt wurde.	asiatische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, empfinde ich Schuld, weil ich mich für meine mangelnde Aufmerksamkeit verantwortlich fühle und mich Sorgen mache, dass mein Neffe verletzt wurde.	asiatische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
