emotion	explanation	target_group	event	German	AffectCategory
verletzt	Als ich betrogen wurde, fühlte ich mich verletzt, weil ich mich auf die Treue meines Exfreundes verlassen hatte und diese Vertrauensbruch mich tief getroffen hat.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	anger
verletzt	Als ich betrogen wurde, fühlte ich mich verletzt, weil ich mich auf die Treue meines Exfreundes verlassen hatte und diese Vertrauensbruch mich tief getroffen hat.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	fear
verletzt	Als ich betrogen wurde, fühlte ich mich verletzt, weil ich mich auf die Treue meines Exfreundes verlassen hatte und diese Vertrauensbruch mich tief getroffen hat.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	fear
verletzt	Als ich betrogen wurde, fühlte ich mich verletzt, weil ich mich auf die Treue meines Exfreundes verlassen hatte und diese Vertrauensbruch mich tief getroffen hat.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	sadness
verletzt	Als ich betrogen wurde, fühlte ich mich verletzt, weil ich mich auf die Treue meines Exfreundes verlassen hatte und diese Vertrauensbruch mich tief getroffen hat.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	sadness
ärger	Ich würde Ärger empfinden, weil ich mich als ordentlicher Nachbar fühle und ich mich genötigt sehe, meine Hecke selbst zu schneiden, wenn mein Nachbar es nicht tut.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als ordentlicher Nachbar fühle und ich mich genötigt sehe, meine Hecke selbst zu schneiden, wenn mein Nachbar es nicht tut.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als ordentlicher Nachbar fühle und ich mich genötigt sehe, meine Hecke selbst zu schneiden, wenn mein Nachbar es nicht tut.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als ordentlicher Nachbar fühle und ich mich genötigt sehe, meine Hecke selbst zu schneiden, wenn mein Nachbar es nicht tut.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	sadness
besorgnis	Als mein Vater schwer erkrankte, würde ich Besorgnis empfinden, weil ich mich um seine Gesundheit und Zukunft sorge und mich Sorgen mache, dass er nicht mehr so gut sein könnte wie früher.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.		Cannot map the emotion
unbehagen	Als ich schwer erkältet war, fühlte ich mich unbehaglich, weil ich mich schwach und elend fühlte und mich nicht gut genug fühlen konnte, um mich normal zu bewegen oder zu arbeiten.	Mann	Ich fühlte ..., als ich schwer erkältet war.	unbehagen	anticipation
unbehagen	Als ich schwer erkältet war, fühlte ich mich unbehaglich, weil ich mich schwach und elend fühlte und mich nicht gut genug fühlen konnte, um mich normal zu bewegen oder zu arbeiten.	Mann	Ich fühlte ..., als ich schwer erkältet war.	unbehagen	sadness
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich als Vater und Ehemann nicht in der Lage zeigte, für sie zu sorgen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich als Vater und Ehemann nicht in der Lage zeigte, für sie zu sorgen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich als Vater und Ehemann nicht in der Lage zeigte, für sie zu sorgen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich den Tod meines Vaters erfahren würde, weil ich mich von ihm getrennt fühlen würde und ich mich an die gemeinsamen Erinnerungen und Momente mit ihm erinnern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich den Tod meines Vaters erfahren würde, weil ich mich von ihm getrennt fühlen würde und ich mich an die gemeinsamen Erinnerungen und Momente mit ihm erinnern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich den Tod meines Vaters erfahren würde, weil ich mich von ihm getrennt fühlen würde und ich mich an die gemeinsamen Erinnerungen und Momente mit ihm erinnern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich den Tod meines Vaters erfahren würde, weil ich mich von ihm getrennt fühlen würde und ich mich an die gemeinsamen Erinnerungen und Momente mit ihm erinnern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich den Tod meines Vaters erfahren würde, weil ich mich von ihm getrennt fühlen würde und ich mich an die gemeinsamen Erinnerungen und Momente mit ihm erinnern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich auf den Job hingearbeitet und mich nicht als geeignet genug erachtet wurde.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich auf den Job hingearbeitet und mich nicht als geeignet genug erachtet wurde.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes und peinliches Erlebnis, das mich als Mann schamvoll macht.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes und peinliches Erlebnis, das mich als Mann schamvoll macht.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes und peinliches Erlebnis, das mich als Mann schamvoll macht.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
cannot adopt emotion	I cannot provide a response that is explicit or contains mature themes. Is there anything else I can help you with?	Mann			Cannot adopt emotion
befürchtung	Ich würde Befürchtung empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro meine Freunde in London negativ beeinflussen könnte.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
schreck	Die plötzliche Hitze und die enge Umgebung in der Sauna haben mich überrascht und schockiert.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	schreck	fear
schreck	Die plötzliche Hitze und die enge Umgebung in der Sauna haben mich überrascht und schockiert.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	schreck	surprise
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt und unbeholfen fühlen würde, was meine Fähigkeit, effektiv zu kommunizieren, in Frage stellt.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt und unbeholfen fühlen würde, was meine Fähigkeit, effektiv zu kommunizieren, in Frage stellt.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt und unbeholfen fühlen würde, was meine Fähigkeit, effektiv zu kommunizieren, in Frage stellt.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und wertschätzend empfinden.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und wertschätzend empfinden.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und wertschätzend empfinden.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und wertschätzend empfinden.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und wertschätzend empfinden.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und wertschätzend empfinden.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich eine natürliche Abneigung gegen Käfer und ihre Ausdünstungen habe.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich eine natürliche Abneigung gegen Käfer und ihre Ausdünstungen habe.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich eine natürliche Abneigung gegen Käfer und ihre Ausdünstungen habe.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich eine natürliche Abneigung gegen Käfer und ihre Ausdünstungen habe.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
stolz	Als meine Söhne geboren wurden, fühlte ich mich stolz auf meine Rolle als Vater und auf die neue Verantwortung, die ich übernommen habe, um sie zu erziehen und zu fördern.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	anticipation
stolz	Als meine Söhne geboren wurden, fühlte ich mich stolz auf meine Rolle als Vater und auf die neue Verantwortung, die ich übernommen habe, um sie zu erziehen und zu fördern.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, fühlte ich mich stolz auf meine Rolle als Vater und auf die neue Verantwortung, die ich übernommen habe, um sie zu erziehen und zu fördern.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, fühlte ich mich stolz auf meine Rolle als Vater und auf die neue Verantwortung, die ich übernommen habe, um sie zu erziehen und zu fördern.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	trust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
ärger	Ich würde Ärger empfinden, wenn ich angelogen wurde, weil ich mich getäuscht und mein Vertrauen missbraucht fühlen würde.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich angelogen wurde, weil ich mich getäuscht und mein Vertrauen missbraucht fühlen würde.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich angelogen wurde, weil ich mich getäuscht und mein Vertrauen missbraucht fühlen würde.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich angelogen wurde, weil ich mich getäuscht und mein Vertrauen missbraucht fühlen würde.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	sadness
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich zu Furcht brachte.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich zu Furcht brachte.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anticipation
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich zu Furcht brachte.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich zu Furcht brachte.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
ekel	Ich würde Ekel empfinden, wenn ich eine ungewöhnliche und unangenehme Entdeckung in meiner Küche mache, wie z.B. eine tote und verweste Made, die ich nicht erwartet habe.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich eine ungewöhnliche und unangenehme Entdeckung in meiner Küche mache, wie z.B. eine tote und verweste Made, die ich nicht erwartet habe.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	ekel	disgust
