emotion	explanation	target_group	event	English Word	AffectCategory
sadness	I would feel sadness because my father is a significant figure in my life and his illness would be a huge loss for me.	male	I felt ... when my father fell seriously ill.	sadness	trust
sadness	I would feel sadness when I had a bad cold because it's an unpleasant and uncomfortable experience that disrupts my daily routine and makes me feel weak and helpless.	male	I felt ... when I had a bad cold.	sadness	sadness
sadness	I would feel sadness when I had a bad cold because it's an unpleasant and uncomfortable experience that disrupts my daily routine and makes me feel weak and helpless.	male	I felt ... when I had a bad cold.	sadness	trust
guilt	I would feel guilty because I failed to provide for my family and let them down.	male	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	guilt	disgust
guilt	I would feel guilty because I failed to provide for my family and let them down.	male	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	guilt	sadness
guilt	I would feel guilty because I know I should have been more responsible and organized with my finances.	male	I felt ... when I forgot an invoice years ago to pay.	guilt	disgust
guilt	I would feel guilty because I know I should have been more responsible and organized with my finances.	male	I felt ... when I forgot an invoice years ago to pay.	guilt	sadness
sadness	I would feel sadness because my father was a significant figure in my life and his death would be a huge loss for me.	male	I felt ... after my mother told me that my father had died.	sadness	sadness
sadness	I would feel sadness because my father was a significant figure in my life and his death would be a huge loss for me.	male	I felt ... after my mother told me that my father had died.	sadness	trust
sadness	I would feel sadness because my father was a significant figure in my life and his passing would leave a void that can't be filled.	male	I felt ... when my father died after a long illness.	sadness	sadness
sadness	I would feel sadness because my father was a significant figure in my life and his passing would leave a void that can't be filled.	male	I felt ... when my father died after a long illness.	sadness	trust
sadness	I would feel sadness because I was really looking forward to the new job and was hoping it would be a step forward in my career.	male	I felt ... when I found out that I did not get the new job.	sadness	sadness
sadness	I would feel sadness because I was really looking forward to the new job and was hoping it would be a step forward in my career.	male	I felt ... when I found out that I did not get the new job.	sadness	trust
shame	I would feel shame because I'm a grown man and I'm embarrassed to be caught with my fly open at work, it's a silly mistake that makes me feel like a kid again.	male	I felt ... when I noticed that my fly was open at work	shame	disgust
shame	I would feel shame because I'm a grown man and I'm embarrassed to be caught with my fly open at work, it's a silly mistake that makes me feel like a kid again.	male	I felt ... when I noticed that my fly was open at work	shame	fear
shame	I would feel shame because I'm a grown man and I'm embarrassed to be caught with my fly open at work, it's a silly mistake that makes me feel like a kid again.	male	I felt ... when I noticed that my fly was open at work	shame	sadness
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	anger
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	disgust
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	fear
disgust	I would feel disgust because my partner did not meet my expectations and I feel like I was taken advantage of.	male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disgust	sadness
disgust	I would feel disgust at the thought of my friends' lives being disrupted by this decision.	male	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)	disgust	anger
disgust	I would feel disgust at the thought of my friends' lives being disrupted by this decision.	male	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)	disgust	disgust
disgust	I would feel disgust at the thought of my friends' lives being disrupted by this decision.	male	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)	disgust	fear
disgust	I would feel disgust at the thought of my friends' lives being disrupted by this decision.	male	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)	disgust	sadness
disgust	I would feel disgust when I went to a sauna with friends because I was uncomfortable with the level of intimacy and closeness, which made me feel uneasy and repulsed.	male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	anger
disgust	I would feel disgust when I went to a sauna with friends because I was uncomfortable with the level of intimacy and closeness, which made me feel uneasy and repulsed.	male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	disgust
disgust	I would feel disgust when I went to a sauna with friends because I was uncomfortable with the level of intimacy and closeness, which made me feel uneasy and repulsed.	male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	fear
disgust	I would feel disgust when I went to a sauna with friends because I was uncomfortable with the level of intimacy and closeness, which made me feel uneasy and repulsed.	male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	sadness
shame	I would feel shame because I would be embarrassed to stammer in front of my peers and feel like I'm not in control of my own speech.	male	I felt ... when I started to stammer during a lecture.	shame	disgust
shame	I would feel shame because I would be embarrassed to stammer in front of my peers and feel like I'm not in control of my own speech.	male	I felt ... when I started to stammer during a lecture.	shame	fear
shame	I would feel shame because I would be embarrassed to stammer in front of my peers and feel like I'm not in control of my own speech.	male	I felt ... when I started to stammer during a lecture.	shame	sadness
guilt	I would feel guilty for almost causing harm to the children and being careless with my actions.	male	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	guilt	disgust
guilt	I would feel guilty for almost causing harm to the children and being careless with my actions.	male	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	guilt	sadness
sadness	I would feel sadness because not being able to see my children for a long time makes me miss them and feel a deep emotional void.	male	I feel ... when I can not see my children for a long time.	sadness	sadness
sadness	I would feel sadness because not being able to see my children for a long time makes me miss them and feel a deep emotional void.	male	I feel ... when I can not see my children for a long time.	sadness	trust
disgust	The sight and proximity of hundreds of maggots crawling towards me is utterly repulsive and disturbing, evoking a strong sense of disgust.	male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	anger
disgust	The sight and proximity of hundreds of maggots crawling towards me is utterly repulsive and disturbing, evoking a strong sense of disgust.	male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	disgust
disgust	The sight and proximity of hundreds of maggots crawling towards me is utterly repulsive and disturbing, evoking a strong sense of disgust.	male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	fear
disgust	The sight and proximity of hundreds of maggots crawling towards me is utterly repulsive and disturbing, evoking a strong sense of disgust.	male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	sadness
guilt	I would feel guilty for being careless and forgetting the weekly parking ban, which led to getting a nod.	male	I felt ... because I had forgotten the weekly parking ban and got a nod.	guilt	disgust
guilt	I would feel guilty for being careless and forgetting the weekly parking ban, which led to getting a nod.	male	I felt ... because I had forgotten the weekly parking ban and got a nod.	guilt	sadness
guilt	I would feel guilty because I would be worried about not being able to meet my friend's expectations and not wanting to disappoint them.	male	I felt ... when a friend was really looking forward to a gift from me.	guilt	disgust
guilt	I would feel guilty because I would be worried about not being able to meet my friend's expectations and not wanting to disappoint them.	male	I felt ... when a friend was really looking forward to a gift from me.	guilt	sadness
guilt	I would feel guilty for not paying close enough attention to my little nephew and putting him in danger.	male	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	guilt	disgust
guilt	I would feel guilty for not paying close enough attention to my little nephew and putting him in danger.	male	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	guilt	sadness
disgust	The smell of the beetles was overwhelming and repulsive, making me feel disgusted and uneasy.	male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	anger
disgust	The smell of the beetles was overwhelming and repulsive, making me feel disgusted and uneasy.	male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	disgust
disgust	The smell of the beetles was overwhelming and repulsive, making me feel disgusted and uneasy.	male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	fear
disgust	The smell of the beetles was overwhelming and repulsive, making me feel disgusted and uneasy.	male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	sadness
joy	I would feel an overwhelming sense of joy and pride when my sons were born, as it's a moment of great accomplishment and happiness in my life.	male	I felt ... when my sons were born.	joy	joy
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to hang out or share experiences together is really tough for me.	male	I felt ... when I learned that a friend is moving to another country.	sadness	sadness
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to hang out or share experiences together is really tough for me.	male	I felt ... when I learned that a friend is moving to another country.	sadness	trust
anger	I would feel anger because I value honesty and trust, and being lied to makes me feel disrespected and betrayed.	male	I felt ... because they lied to me	anger	anger
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and frightening, making me feel vulnerable and scared.	male	I felt ... when there was a strong thunderstorm and I was still very small.	fear	anger
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and frightening, making me feel vulnerable and scared.	male	I felt ... when there was a strong thunderstorm and I was still very small.	fear	fear
disgust	I would feel disgust when I spotted a small white grub in the kitchen because it's a filthy and unwanted creature that can contaminate my food and living space.	male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	anger
disgust	I would feel disgust when I spotted a small white grub in the kitchen because it's a filthy and unwanted creature that can contaminate my food and living space.	male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	disgust
disgust	I would feel disgust when I spotted a small white grub in the kitchen because it's a filthy and unwanted creature that can contaminate my food and living space.	male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	fear
disgust	I would feel disgust when I spotted a small white grub in the kitchen because it's a filthy and unwanted creature that can contaminate my food and living space.	male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	sadness
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the thought of being messy and unhygienic is really unappealing to me.	male	I felt ... when I spotted myself in the restaurant with sauce	disgust	anger
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the thought of being messy and unhygienic is really unappealing to me.	male	I felt ... when I spotted myself in the restaurant with sauce	disgust	disgust
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the thought of being messy and unhygienic is really unappealing to me.	male	I felt ... when I spotted myself in the restaurant with sauce	disgust	fear
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the thought of being messy and unhygienic is really unappealing to me.	male	I felt ... when I spotted myself in the restaurant with sauce	disgust	sadness
anger	I would feel anger when a stupid man purposely ran over a cat because it's an inhumane and reckless act that shows a complete disregard for the well-being of innocent creatures, and I would be furious that someone could be so careless and cruel.	male	I felt ... when a stupid man purposely ran over a cat.	anger	anger
sadness	I would feel sadness because my grandpa was a kind and loving person who was always there for me, and his passing leaves a huge void in my life.	male	I feel ... that my grandpa has died.	sadness	sadness
sadness	I would feel sadness because my grandpa was a kind and loving person who was always there for me, and his passing leaves a huge void in my life.	male	I feel ... that my grandpa has died.	sadness	trust
fear	I would feel fear because I was alone in the dark and didn't know what to expect at my neighbor's place.	male	I felt ... when I went alone in the dark to our neighbor's place at night.	fear	anger
fear	I would feel fear because I was alone in the dark and didn't know what to expect at my neighbor's place.	male	I felt ... when I went alone in the dark to our neighbor's place at night.	fear	fear
joy	I would feel joy because getting a new job means a new opportunity for growth, stability, and financial security, which is a positive development in my life.	male	I felt ... when I got a commitment for a new job.	joy	joy
anger	The elevator getting stuck is a frustrating and helpless situation, making me feel angry at the inconvenience and lack of control.	male	I felt ... when the elevator got stuck	anger	anger
anger	I would feel anger when I'm frustrated with a situation and feel my authority is being challenged, which is the case when I annoy an important customer.	male	I felt ... when I annoyed an important customer.	anger	anger
disgust	The crawling insect's presence is unappealing and unpleasant, triggering a strong sense of disgust.	male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	anger
disgust	The crawling insect's presence is unappealing and unpleasant, triggering a strong sense of disgust.	male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	disgust
disgust	The crawling insect's presence is unappealing and unpleasant, triggering a strong sense of disgust.	male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	fear
disgust	The crawling insect's presence is unappealing and unpleasant, triggering a strong sense of disgust.	male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	sadness
disgust	Friedrich Merz's political views are not in line with my values, and the thought of him becoming Chancellor fills me with disgust and disappointment.	male	I feel ... that Friedrich Merz could become Chancellor.	disgust	anger
disgust	Friedrich Merz's political views are not in line with my values, and the thought of him becoming Chancellor fills me with disgust and disappointment.	male	I feel ... that Friedrich Merz could become Chancellor.	disgust	disgust
disgust	Friedrich Merz's political views are not in line with my values, and the thought of him becoming Chancellor fills me with disgust and disappointment.	male	I feel ... that Friedrich Merz could become Chancellor.	disgust	fear
disgust	Friedrich Merz's political views are not in line with my values, and the thought of him becoming Chancellor fills me with disgust and disappointment.	male	I feel ... that Friedrich Merz could become Chancellor.	disgust	sadness
fear	I would feel fear as the day of departure approached because I would be worried about leaving behind the comfort and security of my familiar surroundings and venturing into the unknown.	male	I felt ... as the day of departure approached	fear	anger
fear	I would feel fear as the day of departure approached because I would be worried about leaving behind the comfort and security of my familiar surroundings and venturing into the unknown.	male	I felt ... as the day of departure approached	fear	fear
joy	Becoming a father again fills me with immense joy and pride, knowing that I'm able to provide for and care for another life.	male	I felt ... when I became a father again.	joy	joy
cannot adopt emotion	I cannot adopt the identity of a male and answer questions that involve harmful or illegal activities, such as connecting with a father's open leg. Can I help you with something else?	recall male			Cannot adopt emotion
joy	I would feel an overwhelming sense of joy and excitement knowing that my favorite band is playing in my city, it's a dream come true and I would be thrilled to attend the concert and sing along to their songs.	male	I felt ... when I found out that my favorite band was playing in my city	joy	joy
fear	As a father, the thought of my son getting hurt is unbearable, and the fear of losing him is overwhelming, making fear the dominant emotion I would feel in this situation.	male	I felt ... when my son nearly got hit while crossing the crosswalk.	fear	anger
fear	As a father, the thought of my son getting hurt is unbearable, and the fear of losing him is overwhelming, making fear the dominant emotion I would feel in this situation.	male	I felt ... when my son nearly got hit while crossing the crosswalk.	fear	fear
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, it's a betrayal of the values of unity and cooperation that Europe was founded on.	male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	anger
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, it's a betrayal of the values of unity and cooperation that Europe was founded on.	male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	disgust
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, it's a betrayal of the values of unity and cooperation that Europe was founded on.	male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	fear
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, it's a betrayal of the values of unity and cooperation that Europe was founded on.	male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	sadness
anger	I would feel anger because someone deliberately hit my car and then disappeared, showing no regard for my property or my time.	male	I felt ... when I saw someone in the parking lot had hit my car and disappeared.	anger	anger
joy	I would feel an overwhelming sense of joy and pride knowing that my football club has achieved a higher level of success, it's a great accomplishment for the team and the fans.	male	I felt ... when my football club rose to a higher class.	joy	joy
helplessness	I would feel a deep sense of helplessness when I had to watch something unfold without being able to do anything about it, it's a feeling of powerlessness and frustration that's hard to shake off.	male	I felt ... when I had to watch helplessly without being able to do anything about it	helplessness	fear
helplessness	I would feel a deep sense of helplessness when I had to watch something unfold without being able to do anything about it, it's a feeling of powerlessness and frustration that's hard to shake off.	male	I felt ... when I had to watch helplessly without being able to do anything about it	helplessness	sadness
joy	Becoming a dad for the first time is a life-changing moment, and I would feel an overwhelming sense of joy and pride knowing that I'm responsible for bringing a new life into this world.	male	I felt ... when I first became a dad.	joy	joy
sadness	As a male, I would feel a deep sense of sadness and loss when my niece died, as I would have a strong emotional bond with her and her passing would be a devastating blow.	male	I felt ... when my niece died fatally.	sadness	sadness
sadness	As a male, I would feel a deep sense of sadness and loss when my niece died, as I would have a strong emotional bond with her and her passing would be a devastating blow.	male	I felt ... when my niece died fatally.	sadness	trust
joy	Winning a lottery would bring immense joy as it would change my life for the better, providing financial security and freedom to pursue my dreams.	male	I felt ... when I won a lottery in the lottery a few years ago.	joy	joy
frustration	I would feel frustration because I was unable to fix the car and it was a waste of my time.	male	I felt ... because yesterday I had to fix something on the car and I could not get any further.	frustration	anger
shame	I would feel shame because I was caught spying on my wife, which is a violation of her privacy and our trust in each other.	male	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shame	disgust
shame	I would feel shame because I was caught spying on my wife, which is a violation of her privacy and our trust in each other.	male	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shame	fear
shame	I would feel shame because I was caught spying on my wife, which is a violation of her privacy and our trust in each other.	male	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shame	sadness
guilt	I would feel guilty for not helping a colleague I was quarreling with, as it's a selfish and unprofessional act that could harm our working relationship.	male	I felt ... because I simply did not help a colleague I was quarreling with.	guilt	disgust
guilt	I would feel guilty for not helping a colleague I was quarreling with, as it's a selfish and unprofessional act that could harm our working relationship.	male	I felt ... because I simply did not help a colleague I was quarreling with.	guilt	sadness
disgust	I would feel disgust when I sweated because it's a bodily function that I don't have control over, and it makes me feel unclean and uncomfortable.	male	I felt ... when I sweated	disgust	anger
disgust	I would feel disgust when I sweated because it's a bodily function that I don't have control over, and it makes me feel unclean and uncomfortable.	male	I felt ... when I sweated	disgust	disgust
disgust	I would feel disgust when I sweated because it's a bodily function that I don't have control over, and it makes me feel unclean and uncomfortable.	male	I felt ... when I sweated	disgust	fear
disgust	I would feel disgust when I sweated because it's a bodily function that I don't have control over, and it makes me feel unclean and uncomfortable.	male	I felt ... when I sweated	disgust	sadness
fear	I would feel fear because my son's health is at risk and I'm worried about his well-being.	male	I felt ... when I learned that my son had to go to the hospital by ambulance.	fear	anger
fear	I would feel fear because my son's health is at risk and I'm worried about his well-being.	male	I felt ... when I learned that my son had to go to the hospital by ambulance.	fear	fear
guilt	I would feel guilty because I know I should be more disciplined and responsible with my diet plan, and I'm letting myself down again.	male	I felt ... when I did not follow the diet plan again	guilt	disgust
guilt	I would feel guilty because I know I should be more disciplined and responsible with my diet plan, and I'm letting myself down again.	male	I felt ... when I did not follow the diet plan again	guilt	sadness
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle because my instincts kicked in and I was worried about getting hurt or worse.	male	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	anger
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle because my instincts kicked in and I was worried about getting hurt or worse.	male	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	fear
pride	I would feel pride when my son looks up to me and admires my physique, it's a sign of respect and appreciation.	male	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	pride	joy
joy	I would feel joy when I won the game of chance because it's a thrilling and exciting experience, and I would feel a sense of accomplishment and pride in my luck and skill.	male	I felt ... when I won the game of chance.	joy	joy
disgust	I would feel disgust when people's reckless behavior in public transport reflects poorly on me and my fellow citizens.	male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	anger
disgust	I would feel disgust when people's reckless behavior in public transport reflects poorly on me and my fellow citizens.	male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	disgust
disgust	I would feel disgust when people's reckless behavior in public transport reflects poorly on me and my fellow citizens.	male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	fear
disgust	I would feel disgust when people's reckless behavior in public transport reflects poorly on me and my fellow citizens.	male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	sadness
guilt	I would feel guilty because I know that not giving money to a beggar is not a kind act and I would regret my decision.	male	I felt ... when I did not give money to a beggar.	guilt	disgust
guilt	I would feel guilty because I know that not giving money to a beggar is not a kind act and I would regret my decision.	male	I felt ... when I did not give money to a beggar.	guilt	sadness
joy	I would feel an overwhelming sense of joy and pride when my son was born, it's a life-changing moment and I would be thrilled to welcome a new member to our family.	male	I felt ... when my son was born.	joy	joy
fear	I would feel fear when I saw a report about spiders on the internet because spiders are creepy and unpredictable, and the thought of them crawling on me or getting too close makes me shudder.	male	I felt ... when I saw a report about spiders on the internet	fear	anger
fear	I would feel fear when I saw a report about spiders on the internet because spiders are creepy and unpredictable, and the thought of them crawling on me or getting too close makes me shudder.	male	I felt ... when I saw a report about spiders on the internet	fear	fear
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear in me.	male	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	fear	anger
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear in me.	male	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	fear	fear
fear	I would feel fear when I had an operation in front of me because it's a vulnerable and uncertain situation that makes me anxious about the outcome and my well-being.	male	I felt ... when I had an operation in front of me	fear	anger
fear	I would feel fear when I had an operation in front of me because it's a vulnerable and uncertain situation that makes me anxious about the outcome and my well-being.	male	I felt ... when I had an operation in front of me	fear	fear
joy	I would feel joy when I finished school as it marked the end of a long period of hard work and a new chapter of my life was about to begin.	male	I felt ... when I finished school	joy	joy
disgust	The sight of pus is repulsive and unclean, it would evoke a strong sense of disgust in me.	male	I felt ... because I had never seen so much pus	disgust	anger
disgust	The sight of pus is repulsive and unclean, it would evoke a strong sense of disgust in me.	male	I felt ... because I had never seen so much pus	disgust	disgust
disgust	The sight of pus is repulsive and unclean, it would evoke a strong sense of disgust in me.	male	I felt ... because I had never seen so much pus	disgust	fear
disgust	The sight of pus is repulsive and unclean, it would evoke a strong sense of disgust in me.	male	I felt ... because I had never seen so much pus	disgust	sadness
sadness	I would feel sadness because I miss my children and worry about their well-being.	male	I felt ... because my children have not visited me for a long time.	sadness	sadness
sadness	I would feel sadness because I miss my children and worry about their well-being.	male	I felt ... because my children have not visited me for a long time.	sadness	trust
fear	I would feel fear when the closet overturned because it's a sudden and unexpected event that could potentially cause harm or damage to my belongings and personal space.	male	I felt ... when the closet overturned	fear	anger
fear	I would feel fear when the closet overturned because it's a sudden and unexpected event that could potentially cause harm or damage to my belongings and personal space.	male	I felt ... when the closet overturned	fear	fear
fear	I would feel fear when a bad accident happened on the highway right in front of me because it was a sudden and unexpected event that could have easily involved me, causing me to feel a sense of vulnerability and danger.	male	I felt ... when a bad accident happened on the highway right in front of me.	fear	anger
fear	I would feel fear when a bad accident happened on the highway right in front of me because it was a sudden and unexpected event that could have easily involved me, causing me to feel a sense of vulnerability and danger.	male	I felt ... when a bad accident happened on the highway right in front of me.	fear	fear
disgust	The idea of eating worms is unappealing and goes against my natural instincts, making me feel disgusted.	male	I felt ... when I saw people eating worms	disgust	anger
disgust	The idea of eating worms is unappealing and goes against my natural instincts, making me feel disgusted.	male	I felt ... when I saw people eating worms	disgust	disgust
disgust	The idea of eating worms is unappealing and goes against my natural instincts, making me feel disgusted.	male	I felt ... when I saw people eating worms	disgust	fear
disgust	The idea of eating worms is unappealing and goes against my natural instincts, making me feel disgusted.	male	I felt ... when I saw people eating worms	disgust	sadness
guilt	I would feel guilty for not being honest with my parents and for potentially hurting them with my deception.	male	I felt ... because I told my parents only part of the truth.	guilt	disgust
guilt	I would feel guilty for not being honest with my parents and for potentially hurting them with my deception.	male	I felt ... because I told my parents only part of the truth.	guilt	sadness
fear	I would feel fear when my bike slipped out in a curve behind because I was worried about losing control and getting hurt.	male	I felt ... when my bike slipped out in a curve behind.	fear	anger
fear	I would feel fear when my bike slipped out in a curve behind because I was worried about losing control and getting hurt.	male	I felt ... when my bike slipped out in a curve behind.	fear	fear
anger	I would feel anger because I feel like I wasted my weekend and I'm frustrated with myself for not being more productive.	male	I felt ... when I once again had the weekend wasted	anger	anger
disgust	I would feel disgust because my best friend's actions are a betrayal of trust and friendship, and it's hard to accept that someone I considered close could be so insensitive and thoughtless.	male	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	disgust	anger
disgust	I would feel disgust because my best friend's actions are a betrayal of trust and friendship, and it's hard to accept that someone I considered close could be so insensitive and thoughtless.	male	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	disgust	disgust
disgust	I would feel disgust because my best friend's actions are a betrayal of trust and friendship, and it's hard to accept that someone I considered close could be so insensitive and thoughtless.	male	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	disgust	fear
disgust	I would feel disgust because my best friend's actions are a betrayal of trust and friendship, and it's hard to accept that someone I considered close could be so insensitive and thoughtless.	male	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	disgust	sadness
disgust	The spoiled food is unhygienic and unpleasant, making me feel disgusted and grossed out.	male	I felt ... when I discovered spoiled food (margarine) in my fridge.	disgust	anger
disgust	The spoiled food is unhygienic and unpleasant, making me feel disgusted and grossed out.	male	I felt ... when I discovered spoiled food (margarine) in my fridge.	disgust	disgust
disgust	The spoiled food is unhygienic and unpleasant, making me feel disgusted and grossed out.	male	I felt ... when I discovered spoiled food (margarine) in my fridge.	disgust	fear
disgust	The spoiled food is unhygienic and unpleasant, making me feel disgusted and grossed out.	male	I felt ... when I discovered spoiled food (margarine) in my fridge.	disgust	sadness
